Date,S&P500,Eurostoxx 50,Hang Seng,MSCI EM,SMI,US T 10-year Yield,German Gov 10-year yield,Oil futures,Gold,EURUSD,USDJPY,US IG Bonds,US HY Bonds,USDCHF
1991-09-19,0.1520935820306128,0.181941328841427,0.19511554679848703,0.18420482547944417,0.20855140044550327,91.22486271674649,87.71585872868124,0.6787836294292408,0.15046334283450616,0.11824835969286306,0.1047491834431233,0.03587548938433328,0.05108049193876268,0.1259364616330962
1991-09-20,0.1518099919993112,0.18194561790551025,0.19542260667950095,0.1818620652769705,0.2085642778318565,91.26541391399282,87.32966163221302,0.6788025052632691,0.15042100234507239,0.11723763588750251,0.10353295990836264,0.0358797131877992,0.05106049556160102,0.12382684585699147
1991-09-25,0.1514738195114175,0.18159386945828937,0.19513553245755372,0.18178193301736464,0.20824488208029396,91.26372515890681,87.04091816073031,0.6786870219209277,0.1489539557281641,0.11733639338442375,0.10349580617122518,0.035878785471693424,0.05105277417762182,0.12389004454707203
1991-09-26,0.151434004671232,0.18152488617063345,0.1949992291453385,0.18158763521494042,0.20831588132729664,91.24198725939625,87.04092914608363,0.6756541897810919,0.14897158797158586,0.11710693894817689,0.10351627143521841,0.0358742144334777,0.05106164096786177,0.1236034979787078
1991-09-27,0.15092914559163914,0.18150243969087534,0.1950040595578846,0.18145864185876945,0.20831816035392164,91.43194103067842,87.05021562202268,0.675329490390858,0.1492767114402885,0.11685557338370135,0.10323560368576039,0.035965458006197604,0.05106156044290955,0.12365050030409426
1991-09-30,0.15081294122332564,0.18134605337550833,0.1944421994441173,0.18321552569343183,0.20832936944567235,91.4819057719358,87.03868329908404,0.6742493356671991,0.14975341209816864,0.11730457193466154,0.10330761233496212,0.03595896167915321,0.05107067951532158,0.12349558854015484
1991-10-01,0.15081188838800852,0.18103021979988929,0.19502281715164133,0.18350716901882264,0.20830077941001907,91.42347048857476,87.16643488475327,0.6741456813480377,0.14960540041768194,0.11732882790708374,0.10333986631730793,0.035956662281735025,0.051061007783329226,0.12349094178510989
1991-10-02,0.14862053224972285,0.1807917159512718,0.19504674200557237,0.18339582780527347,0.20841028254095337,91.34704259709265,87.23358462686602,0.6741751210521373,0.1493823979400205,0.1173323315256809,0.10340470767840138,0.035896600492897585,0.050974944866761136,0.12268168943777655
1991-10-10,0.14850664538554764,0.18062021065612166,0.19513866192343088,0.18376187496352037,0.2083589339204442,91.52294641845585,87.23358462686602,0.6735837609130205,0.14935583500944896,0.11727459497386779,0.10340927632942327,0.03607882872535473,0.050970751503143584,0.12251648042879104
1991-10-11,0.14850687546974445,0.1801681821244704,0.19535214477683524,0.184610052022837,0.20805230875229838,91.43718436860885,87.11689266754074,0.6729055501834674,0.14926456080692055,0.11676945925050153,0.10340499346292567,0.036252658263983564,0.05097490418520667,0.12226129062716676
1991-10-18,0.1484953567043178,0.18016741206156395,0.19535712101876038,0.18443318914050927,0.2082510261815569,91.38303847605165,86.99637282359625,0.6717492051770187,0.14884956725841897,0.11683160994319745,0.10336325790156527,0.036240898305092986,0.05097072606395345,0.12249643900475402
1991-10-21,0.14616678133709285,0.18016457289293034,0.1954096034105357,0.1846134023977622,0.20825334072290108,92.15213473520284,87.17577494379844,0.6701043780509714,0.14914198341668744,0.11672940023121184,0.10349388480686507,0.03643821681549154,0.05095992291857684,0.12198265419846817
1991-10-22,0.14621152658020886,0.17941876797287093,0.19547298440986466,0.1842659621727997,0.20675285962930628,91.90157106894439,87.17879324716462,0.6702916636260668,0.14911695512367112,0.11676726590191143,0.10350404198637239,0.03649058766869734,0.050959886440278636,0.12198396177362408
1991-10-23,0.14620075507541708,0.17904202768587948,0.19557593656491037,0.18412939061015712,0.2067919908264346,91.85635503414753,86.78616368506745,0.6698230574996978,0.14864228311587183,0.11646858926867068,0.10354509934879887,0.03650422144388691,0.05095946546798337,0.12164589354200603
1991-10-24,0.14624460400670247,0.17908512606712174,0.19539790239990287,0.184195370033177,0.2067907741432353,91.6659731713475,85.84158856110034,0.6698838323891818,0.14860639551450028,0.11623756798723742,0.10356542110092248,0.03653428358217645,0.05096041716823379,0.12162712490743244
1991-10-25,0.14582845836645217,0.17867658613923074,0.1946646277273057,0.18381302117211204,0.20689411432238095,91.64986986034583,83.08747274703958,0.6700025659716478,0.14849678413683684,0.11623678884527933,0.10355078315733367,0.03653581147048892,0.05096038996526886,0.12158734095981392
1991-10-28,0.14636047353335677,0.1787761461299354,0.19368551171194126,0.18393000540380552,0.20665382037501842,91.11999247085377,82.33997228476932,0.6699642553327537,0.1481817014047507,0.11596984409010383,0.10376795385089084,0.036548488828633194,0.050940575947693335,0.12147167185900504
1991-10-29,0.146414092921974,0.17853180039791766,0.19365413528692513,0.18391775404068864,0.20662118974047614,91.27294799586882,81.91480074854184,0.669811614120509,0.14808936939926173,0.11618472511869152,0.10436145058086084,0.03694257285189987,0.050940476706713915,0.12232787941406673
1991-10-30,0.14597685344456177,0.17798327081058524,0.19370079477741758,0.18381784045505992,0.20652827927228173,90.73319672560758,79.36342750598672,0.6696527246450662,0.14797322085817383,0.11641636466107728,0.10418571672160953,0.03685765409143704,0.050954011481189755,0.12270993118593461
1991-10-31,0.14598243211426512,0.17783999278244353,0.19339310805283652,0.18382121872186682,0.20657724199142496,90.53740130938469,78.9389645202033,0.6697555384470246,0.1480586510342607,0.11631452424961278,0.1042290619274379,0.03688152764682939,0.04319828835583527,0.12270901542801647
1991-11-05,0.1460539596496487,0.1778883012619068,0.19394048715470152,0.18396358076245442,0.20692161000321377,90.578187043722,78.89530583544578,0.6696938345214678,0.1478194912630489,0.11632944479946694,0.10447662241216395,0.03695377294005418,0.04314297634297858,0.12308302916307921
1991-11-06,0.1458681750474979,0.17788660430918699,0.19359409669947475,0.1824042675331262,0.20683113970431655,90.48497817262485,78.65119805937668,0.6688959272614083,0.14785823603979642,0.1162605019286734,0.10447528526256293,0.036917753118809245,0.04309419541884183,0.1230711560477493
1991-11-07,0.14593208951401102,0.17730801347432065,0.19338408328830545,0.1821173183588379,0.20673735907630741,90.98497840204566,77.97779334515745,0.6687164271352404,0.14785756144671974,0.11626476225304642,0.10447269034020319,0.036978532079032185,0.04309617038806743,0.12333560926317477
1991-11-08,0.14577561995266677,0.17684334432529988,0.19372660915296447,0.1821451062363125,0.2071282637954185,90.93880083884967,78.35264114566907,0.6686740020697833,0.14789571450815694,0.11630774550030291,0.10450401103688021,0.037031451120219015,0.04309431669576405,0.12352034713120934
1991-11-13,0.14563895764721385,0.17670166717224842,0.19376356716402765,0.1820945176560155,0.2071190542865327,90.66088734412376,78.31871828283542,0.6685786582271527,0.1479043319430627,0.11617344764280514,0.10452779695650792,0.03707387983049435,0.04313801059684533,0.12320971376946571
1991-11-14,0.14518909586556517,0.17673728098819685,0.19389703864260124,0.1820779313280682,0.20711693736709602,90.5633128010344,78.08261714108714,0.6597366503097126,0.14782709466978197,0.11620478464337768,0.10454145160994209,0.03706760382474628,0.04317600687811364,0.12326416349269957
1991-11-15,0.15008366103566675,0.17637737282473648,0.19433083855577388,0.18107628781534243,0.2068856194499673,90.5977975247448,78.01893324202216,0.6548884105338311,0.14732834679914625,0.11628572114138273,0.10410504120337645,0.03704379645130192,0.0431759532366554,0.1232281536555737
1991-11-18,0.14993336559042014,0.17715630094307108,0.19512316700832533,0.18259455870449617,0.20774648028183154,90.66013588696974,77.64191453351907,0.6550536637890791,0.14804143513203413,0.11789493658549559,0.10422652342944692,0.037078067828867314,0.04317307185873041,0.12461111490935904
1991-11-19,0.15059060658329687,0.17734335491199876,0.19562228174682933,0.18286439954754563,0.20806047884068773,90.35308936042036,77.62337820928379,0.6550789540483707,0.14811649763956905,0.11793433778831768,0.10429665780021433,0.03705681745891526,0.04317989948014202,0.12467960129128691
1991-11-22,0.1509924345203838,0.1773100943110741,0.19547459288372118,0.18269826863347685,0.20821765085633254,90.48017700181008,77.74125538505679,0.6555089279665165,0.14836409654471988,0.11802456969850787,0.10405402489333826,0.03711481080149015,0.043166919178533235,0.12454664151277854
1991-11-25,0.15077200624656564,0.17727735871823772,0.1955529741122442,0.18248021726367078,0.20843478119384204,90.10505599320076,77.74558236767697,0.655608354083031,0.14803169128373053,0.11782589152326338,0.10490394280098686,0.03706158531988217,0.04316687712071596,0.12451668585621224
1991-11-26,0.15088974523065027,0.17736591240297403,0.19560068922160892,0.18257825663043684,0.2087962910435847,89.93944487831753,75.74014918920602,0.6558004074195131,0.14820969946708257,0.1177593343702622,0.1049303388574951,0.0370613570236136,0.043171247100207664,0.12461739492786557
1991-11-27,0.15092897715048426,0.17714476472511187,0.19567710546131803,0.1825868535773156,0.20888216039941646,89.89700791390392,75.89691556860978,0.6557804256998534,0.14821514845591455,0.11937497759990928,0.106304545071678,0.03705816876947438,0.043173151787112875,0.1260327955179076
1991-12-03,0.1505648686878653,0.1772609745365796,0.19575915879358258,0.18267439557205023,0.20915084382775775,89.56880748843537,75.85424795138972,0.6561449533672005,0.1489657595487242,0.11918312735858111,0.10633869559437577,0.03704066046337049,0.04315733968199446,0.12584291718642276
1991-12-04,0.15053875649526732,0.17722946459435118,0.19582955436851385,0.18272616031328118,0.209164144002451,89.91876812188748,74.25646174949206,0.6559142388501833,0.14905827669443952,0.1189172731126615,0.10606585228708582,0.03718592441885034,0.04315567568298072,0.12584265160376687
1991-12-05,0.1506008209824747,0.17717473211251994,0.19582870525160576,0.17672389433914207,0.2092702885916901,89.99066330498799,73.83423314468524,0.6559508336171964,0.14893180769415001,0.11936454091582242,0.10618440503203441,0.037152356267540376,0.04315573229375116,0.12656467318313247
1991-12-06,0.15061711852911458,0.17724008616328044,0.1959441000106126,0.17680485728787246,0.20926309300963553,89.96843271093562,72.99334330835015,0.6560118926281554,0.14890789808872268,0.11987833546143699,0.10602131910666254,0.037001837205029114,0.0432382327914836,0.12721043707254068
1991-12-09,0.1500014319322546,0.1767305763573207,0.19577258698838126,0.17618959106064216,0.20898662846304886,89.96492344352437,72.9207155544438,0.6566485288643439,0.14807576002059078,0.1198758150624549,0.10602331541565023,0.03701637616377077,0.04323028009403555,0.12718123397209102
1991-12-10,0.14979280015312132,0.1769092907356285,0.19667837907161176,0.17667896955709375,0.2090113962057665,89.67291671420011,72.8956212239493,0.6561993875042795,0.14824506806653748,0.11988815140759451,0.10601577376517135,0.03700809897455869,0.04324374035052276,0.1272095475647208
1991-12-11,0.1497630311526158,0.17686115723547763,0.1968542318088674,0.17702629620170474,0.20911769076462478,89.58004611158995,72.267235361351,0.6552296701396445,0.14828400841684183,0.11996127141994986,0.10608348144603429,0.03702542899849749,0.04324511963743147,0.12719092323023998
1991-12-12,0.1500605082648174,0.17700869090181787,0.1967925364555297,0.17702328660729816,0.2092121363765814,89.50346673603723,72.27246008028072,0.6544032692939434,0.14950430884813234,0.11997365402263681,0.10584453822568139,0.037022084196383184,0.04324099802191327,0.12725001516409024
1991-12-13,0.15021976080901608,0.1772388721288708,0.197193884737862,0.1773139173266157,0.20937883035398358,89.55913335073015,72.17778735904697,0.6540417300119034,0.14949717984654598,0.1195969540796807,0.10587751832047547,0.036994635926446424,0.0432059971563692,0.12700588427817638
1991-12-16,0.15008379334029973,0.17716473059637203,0.19690172204437353,0.17757492167521854,0.20933285596171058,89.51638190567172,72.2530612538857,0.6540194342384827,0.14948377163449814,0.11971753123157224,0.10590025191592466,0.03700469253163869,0.043203934881242974,0.12702461062874354
1991-12-17,0.1496735525857209,0.17706247193016236,0.1966772197837191,0.17763212758540192,0.20933497497890335,88.76132911249546,72.37914421936942,0.6536374527584856,0.14961069121582804,0.1196700954399804,0.10580627729216688,0.036911748685795574,0.04319982134254532,0.1269579471777408
1991-12-18,0.14944073492877302,0.17713803670779218,0.19664901024093842,0.1775346075418335,0.20929050377609437,88.75551517569816,72.255101420418,0.650480324334268,0.149594510991375,0.11965730970619382,0.10456326333403694,0.036817287730383286,0.043199395377718254,0.12695674539051494
1991-12-19,0.1491701253365878,0.17727321416909805,0.19664734714701562,0.1775606348451128,0.20942051652649868,88.8504433016538,72.38013198368795,0.6505751331884743,0.1496172943260873,0.11980322267420562,0.10418475592510472,0.03678974010380308,0.04320492986549798,0.1270549110000253
1992-01-08,0.14915154540661418,0.17695650395799298,0.19666396786582868,0.17712657791551784,0.20894654927779882,88.73802079526764,72.30275297420835,0.651017041110529,0.14963562472910905,0.1197999436208976,0.10427289511737241,0.03678817753427027,0.04318568660525957,0.12706456198410931
1992-01-09,0.14896486399653688,0.17683698210917917,0.19664058675720777,0.1767912548334654,0.20916117610722285,87.20473962776231,65.9215793311563,0.6510170356370355,0.14961331310297626,0.1205299738514471,0.1043498627846068,0.03656028314679825,0.04320873400627295,0.12909177647011055
1992-01-10,0.14910420533028082,0.1775956226939439,0.19660126591226565,0.17669843001107252,0.20865220587324554,87.44604620001947,65.85136801405646,0.6501813964630756,0.15065986359607808,0.12184581827676844,0.10481476016524727,0.036625404385697044,0.043214128088415474,0.12905759303678435
1992-01-13,0.14910886141123306,0.17760381142432743,0.19621162089265987,0.17674016330230524,0.2053752684352811,87.90811573881562,65.85249332025336,0.6509511764547391,0.15104771212141846,0.1218880434652375,0.10475720666988254,0.03683653983911445,0.04321235314579005,0.12923663767448546
1992-01-16,0.1474763570064464,0.17755226484262943,0.19608594235397947,0.1777694052470729,0.20452853968269882,86.90557842712393,66.09175892355681,0.6509638649162754,0.15082286890036586,0.12183425712950352,0.10109781162413864,0.036845172947935184,0.04321094888932616,0.12931935571829373
1992-01-17,0.14729918293199526,0.1775971962185755,0.19623187665331185,0.17767960099458,0.20456633872380284,87.06977258960069,65.68068233409653,0.6498461589558868,0.15084146470641566,0.12246463042235733,0.10129763361997819,0.03663615771095867,0.04321477838227653,0.12971244694543693
1992-01-31,0.1474743196932139,0.1776507242892754,0.1962610133413389,0.1777476273965678,0.20454545655362355,87.02448869982594,65.73749650097066,0.6498303340478242,0.15090079776085824,0.12253938157364172,0.10096564534232372,0.03663894200780033,0.04323347556358644,0.13001036759645407
1992-02-03,0.14747513900181108,0.1780052352133886,0.19667587203713754,0.1781105587949506,0.20454524198395554,87.31244874116908,64.85954269715792,0.6492624950286849,0.15093144815925547,0.12257551980835595,0.10101924577843228,0.036718029346181374,0.04321384878708793,0.13003611854328614
1992-02-10,0.14759599705041426,0.17878355988983916,0.19636520449074044,0.17783278123760243,0.2042749452473015,87.30310892909402,64.74520210192499,0.6492318203271542,0.1509874329839107,0.12261731469772837,0.10152742272709402,0.036724721431524214,0.04326748530873341,0.13036108914514813
1992-02-11,0.14759688672889626,0.17882794351232625,0.1968240669021438,0.17781652816106477,0.20442692536420007,87.1641257669526,64.66340523120945,0.649667369144084,0.15102129057293134,0.12312646918522101,0.10148925980984491,0.036735257220187806,0.04326974199302744,0.1312325384820372
1992-02-12,0.14752257363979548,0.1785775377280243,0.1971505254994062,0.17781839057438378,0.20439966504190232,87.3252764346181,63.036915763733006,0.6491628527098414,0.15081799806921875,0.12361051392530088,0.10156477553428227,0.03671727623053725,0.04322699386502819,0.13092878636315808
1992-02-13,0.1477806249468746,0.17845915992119057,0.1968254799998773,0.1779630836085942,0.20422096526326847,87.92580356340744,63.0266673465505,0.6488046172118281,0.15075142876526118,0.12381392352148415,0.10077881609518675,0.037134724538356194,0.04320148390005008,0.1316159760374478
1992-02-14,0.14773306412766157,0.1779865620969512,0.19680001987296372,0.17806799936879322,0.20394539905369116,87.92598752853745,62.841385099907576,0.6486975260429784,0.15083554539636382,0.12382205657884893,0.1007966260779104,0.03716030297340588,0.04316724565153465,0.13167155099931602
1992-02-19,0.14764237116463688,0.17801850399700947,0.19664295056565648,0.17846658231977297,0.20398704491533662,88.19698954127303,62.62539739120511,0.6487776252598502,0.14964059778606312,0.12384718762196599,0.10084574465608621,0.037164135093927846,0.04316660706776384,0.13148813505885662
1992-02-20,0.14767408028887496,0.17816118554978172,0.1964926665660133,0.17869972895715927,0.20421098998045709,88.16136147638892,62.595101828404694,0.6487832766291969,0.14963002964986166,0.12390201172444852,0.10065067148969964,0.03696056630737419,0.043160863627279736,0.13133024682509584
1992-03-03,0.14748125438695314,0.17812044721870648,0.19658476158298524,0.17866853657562282,0.20409217967843332,88.21999371365116,62.52103231770649,0.6490054541420197,0.14961443959622153,0.12401257156736799,0.1008757186401997,0.03696371205123916,0.043143066943837814,0.13185701582072706
1992-03-04,0.14725608635717743,0.17819857352060503,0.19622858147156144,0.17887429637598504,0.20379216727675553,88.23385443087636,62.52920528796292,0.6476859635212767,0.14963051968281188,0.12420523779877063,0.10133795315972322,0.03696363872911769,0.04313762119905354,0.13230403712130942
1992-03-05,0.14738262086662807,0.17824937703170587,0.1961233923328901,0.17890992727301216,0.2037421812622366,88.31595466621857,62.5504733247271,0.6476719582896509,0.14887368904825707,0.12422384265573798,0.10133216984413343,0.03694368506580973,0.043118164610450885,0.13226886751500458
1992-03-06,0.1474815407600254,0.17820885378048876,0.19649738842741604,0.17889675543935338,0.2039563716588434,88.2969029339596,62.55246053294055,0.6473193385624143,0.14879047375152715,0.12413228950811477,0.10130867482010439,0.036885210484044466,0.04312148394765132,0.13227339738143687
1992-03-09,0.1474874309514835,0.17821150729969704,0.19694073500893627,0.17914332013074255,0.20392755520573194,88.48370142758888,62.582655782419955,0.6473835225326481,0.1488020849602704,0.12423637047111676,0.1011729808104551,0.03689936783308611,0.043131513105128146,0.13240546376725465
1992-03-10,0.14752840369441564,0.178207055031681,0.1971407587881799,0.17906969609506093,0.20386809866077624,88.56406689071537,62.44377742133643,0.6473602805380558,0.14827090949924218,0.12427271899377694,0.10143013239373519,0.03692642214041792,0.04313213525098098,0.13240448652144615
1992-03-11,0.14753866669853372,0.17825384618113999,0.19784643992442047,0.1791034235214798,0.20361270048823393,88.07454195304705,62.43822094088631,0.6474233299095657,0.14822984802129582,0.12428884054815098,0.10150480837294679,0.03686835330982396,0.04312625520575712,0.132569359017499
1992-03-12,0.14751586445989232,0.1783440509658347,0.19781740929262612,0.17909871577350434,0.20372612394773945,88.46005491034379,62.44978349175693,0.6476505029316054,0.14826479441310259,0.12443665366236496,0.10167663387916062,0.037204292243437326,0.04313819608387739,0.13252805191533157
1992-03-13,0.14731510143749182,0.1781639121835232,0.1977861362597192,0.1791025593315463,0.20392716504894556,89.04715322798349,62.219328032987306,0.647550894663907,0.14720984049650476,0.12448932746653497,0.1007169278550034,0.03743971356206515,0.04314497442830031,0.13258024184029643
1992-03-16,0.14675800732700706,0.17794937813672593,0.19761828918984006,0.17898504033050422,0.20391688904078492,89.05372567038896,62.13194288522782,0.6467583283520333,0.1477382968792972,0.12445450314257742,0.10074085095248066,0.03744549037282518,0.04314875829440123,0.13249707284040396
1992-03-17,0.14651715844987473,0.17773597463023205,0.19752164001761696,0.17894385620968437,0.20423573924709512,89.04568928856969,62.04580334839252,0.644312253488286,0.14798723466811903,0.12455877742737212,0.10082199182672856,0.037321089764097495,0.043149038982935095,0.13282549061820526
1992-03-20,0.14647718651875843,0.17788596496695852,0.19729941263002942,0.1792445700098577,0.20421179607951942,89.2172896969892,61.59694040883093,0.6445783037488371,0.1440594928306578,0.12453946201439703,0.10074213292476043,0.03745410499442191,0.04311156233313603,0.13271958099298392
1992-03-31,0.1464257604783904,0.1777764984520505,0.19740610139570416,0.17928310256136368,0.2042061483688612,89.23275152220235,60.747551227022036,0.6444188475993231,0.14413210613365762,0.12447836710181648,0.10068652234910971,0.037448875391986006,0.04305514377930707,0.1316737657011309
1992-04-01,0.14636749584119302,0.1776788807319474,0.1973542511211441,0.179203766290197,0.20417941147580712,89.59346607508057,60.709096373361575,0.6447908476774705,0.14411476652678526,0.12452928692820689,0.10134293260222496,0.037645885394914466,0.042943887385235434,0.13157915795257252
1992-04-02,0.14638384033563248,0.1777016381029967,0.19657077286550093,0.17894019900195082,0.20427428126701028,89.32563731690759,59.33697778174163,0.644779248877487,0.144413931015532,0.12442673568423196,0.10121229172749092,0.037523320437544354,0.042912904426826645,0.13164226653444971
1992-04-03,0.1463771526384985,0.17769953099712266,0.1965729936992901,0.17895996444982337,0.20430176545576914,89.42551753974362,58.88052458409988,0.6448190077964567,0.14418919796674354,0.12473097123526218,0.10119523640723495,0.037602736830837286,0.042900338801283966,0.13196137157706386
1992-04-06,0.1463077390116302,0.17785760426999656,0.19658752722369427,0.1791144618796025,0.20446876644363393,89.43337946510687,59.15711102530737,0.6440081256597168,0.14419907772628407,0.12490940444773832,0.10109839341464211,0.03759940024957062,0.042901050402999616,0.13194937149188388
1992-04-07,0.1462713790212985,0.17660362083417835,0.19583792666470826,0.1785821061506155,0.20343155939023935,89.23392664978184,58.89821729050877,0.6412944866211808,0.1441371673567274,0.1248020277622331,0.10116361216665752,0.037460376054824045,0.04280914431465118,0.1319037816441313
1992-04-08,0.14320684975173828,0.17101485147052414,0.18083960747657188,0.1752645191292902,0.18933152862676805,86.09934315911055,58.01805461539167,0.6266373011967445,0.14392807804902946,0.12433663965531738,0.101293562197081,0.03638910405590454,0.042808143627731256,0.13114675876679413
1992-04-09,0.14398013547012775,0.1701734550179101,0.1820758419699313,0.17139106855825656,0.18569133095134244,86.35959288271641,57.94513513021566,0.6266612948104716,0.14393190238687242,0.12445394655129771,0.10133518016747736,0.03606888084730781,0.04129818109795931,0.13119400052889618
1992-04-10,0.14389120804183766,0.1694473303804936,0.18564069406188902,0.17230612391511532,0.18488347495557755,86.39667158263542,58.12216938230342,0.6209888977994779,0.14423891537845773,0.1242363003830715,0.10143168780137798,0.03606984307608245,0.04121263075051825,0.13158124402095686
1992-04-13,0.1438837085752251,0.169313168731672,0.18486783878870997,0.17086520350894888,0.18466078922186632,86.04660161448787,58.0793258195151,0.6209828310397475,0.14424382321007193,0.1251945419153845,0.10144171927357283,0.035884672791769066,0.04120349027953606,0.13198004390149543
1992-04-14,0.1439890605959208,0.1693017603262296,0.18481310492249703,0.1707949424343196,0.18482088794144175,86.04115086070304,58.06169098604822,0.6207332218404886,0.1435595324996471,0.1252377312795382,0.10149218496926075,0.03589419003800396,0.041201178032722746,0.13220634918218865
1992-04-15,0.14396056304324964,0.16827052176661716,0.18534468614247374,0.17088446761918608,0.18325045408724344,86.04595640438784,57.96044949083188,0.6203268347560259,0.13845559314025568,0.1247975987150785,0.10158013724859705,0.03589122082343463,0.04119883741894275,0.13172502682959164
1992-04-22,0.1439685885908546,0.16812949448656464,0.18600646342520444,0.1708854036294756,0.1832543985039419,85.98160555621128,57.88990340581552,0.6202482850833625,0.13728293821204954,0.12476634508193817,0.10140828343814173,0.03589049414478199,0.04119323930854338,0.13152775289352436
1992-04-23,0.1432770604200124,0.16528790527186377,0.18569514933150158,0.17048999206139234,0.18148096261884272,85.96592487168284,58.01003897183602,0.6184113359384752,0.13581457010421602,0.12464280256547487,0.10128605627562123,0.03590697605274424,0.04095376578426664,0.1303769003021942
1992-04-24,0.14344353668597135,0.16339985711739136,0.1842392972277584,0.16859271269123385,0.18137207307359673,85.97072674215161,57.55032268749024,0.6184612372591409,0.13576215842793427,0.12467238513978632,0.10116500982112252,0.03597490091291692,0.040954821844724355,0.13029536005702752
1992-04-27,0.14187723873309308,0.1597677857569087,0.1842548701230627,0.16771115957151322,0.17766548724699743,86.29032136776978,57.55674283190733,0.6184818081103173,0.13492549400855697,0.12467822024300138,0.10166908259728802,0.03600470475941983,0.03820590012622994,0.13024792782519987
1992-04-28,0.1414325390198392,0.1595869741611739,0.18433059398938553,0.16770046212777676,0.17785539031564607,86.43859506685351,57.607514934185616,0.6181190634688086,0.13489120731432916,0.12446275050794829,0.10164050548137968,0.03600591245376033,0.038121858213659224,0.13019604796000936
1992-04-29,0.14153701502586336,0.15961041128375064,0.18467279024114502,0.16755250208183858,0.17803678550768437,86.55675313887542,57.55414011020137,0.6179534089337806,0.13480827748068,0.12402311730448716,0.10076507538002696,0.035998297988001256,0.03811059082554743,0.1292910950556387
1992-04-30,0.14107752238332266,0.15953685948833746,0.18463352396177912,0.1671585830756902,0.17804021544501586,86.56412656503919,57.53912059118008,0.6153645613151232,0.13434665593714123,0.12394182001795316,0.10066994560494068,0.03595710937290532,0.03810904612877667,0.12933874625955746
1992-05-06,0.14083482969717998,0.15953020868138276,0.18489868799836798,0.16715806955278165,0.1781195109634258,86.6488528786116,57.79256352167087,0.6138778855870096,0.13416273855107969,0.1239211232303941,0.10052760639079159,0.035913702723202955,0.0381088228534707,0.1293613309838215
1992-05-07,0.1407269100307422,0.1583657131513834,0.18467854447196538,0.16732485061425553,0.1772045690681688,86.50654743430684,57.64944031061774,0.6123216856965459,0.1341704622192259,0.12365531743373771,0.10030904336610726,0.03591416497817182,0.038096168847847986,0.12902316462242758
1992-05-08,0.1407021081754077,0.15814872526311538,0.18473277530118362,0.16710741821536354,0.17709999020100953,86.58270854117865,57.74943645057113,0.6122199030230788,0.133327135091194,0.12356460485440858,0.10033715656486558,0.035936495858546386,0.038083043682617335,0.1292287566464235
1992-05-11,0.14073955317024214,0.15806498161246824,0.18467327501844866,0.16721963420871808,0.17705790188617568,86.58332973527759,57.756572555050056,0.6122180968441817,0.1329795615076409,0.12354266344144482,0.09909859969874454,0.035961102010838145,0.03808583977243445,0.1291035517718468
1992-05-12,0.14027132561548195,0.15818471182193616,0.18496130374025824,0.16714826184990614,0.17714904611009114,86.58346225610856,57.699375803620946,0.6121912745790654,0.1329953938422698,0.12385910122329012,0.10117891790846086,0.035994089182514,0.038074819088511146,0.12985758352412416
1992-05-15,0.14036067792874365,0.15707692229521703,0.18478938268372935,0.16688672251197667,0.17699282509672745,86.61744715352916,57.472280864161576,0.6117696362673303,0.13271661400421556,0.12304611064946006,0.10104176066034276,0.03598652254659963,0.0380223405840152,0.1288242495727116
1992-05-18,0.14046311488540345,0.1567071106746985,0.1846340967104613,0.16694364853635188,0.17720344164726587,86.55699248591743,57.70651257549261,0.6088418029276487,0.13242664625607362,0.12316316893361931,0.10167102867074458,0.0359537100632411,0.03780371801916341,0.12980938423325647
1992-05-19,0.14066460915463835,0.15556985918497956,0.18440063173936944,0.16695189995204052,0.17697359386195208,86.80091247431963,57.74982554603606,0.6090626370325558,0.1321865130800996,0.12314290500281713,0.1016354397605933,0.03600558270205636,0.037787540077886185,0.12981719720838703
1992-05-20,0.1405175556813881,0.1555250676986629,0.1851453537479412,0.16673319344162846,0.17698094770615513,86.9893328167562,57.8481939719532,0.6092784061410068,0.13236273458919615,0.12274342239520457,0.10169419426397658,0.03603094191309477,0.037784439060882295,0.12877680087144197
1992-05-21,0.13966434469110334,0.1547708928239982,0.18597595859411428,0.16640443030028812,0.17630189393978585,87.9815572850967,57.93929884454591,0.607987224114542,0.13235953959552035,0.12284190783352902,0.10171472141185141,0.03635498254745521,0.03773745619385465,0.12859541845088376
1992-05-22,0.13878481862281075,0.15405131796817018,0.18594585003474592,0.16660947131060583,0.17443419819167694,87.78051109152894,58.04731687180662,0.6080025793439292,0.13187131088599072,0.12283338562150624,0.10193984921488441,0.03625594196914742,0.030328612204403884,0.12848359568410048
1992-05-27,0.13878809240181478,0.15227991415831812,0.1819503258008827,0.16497430015125825,0.1725943028291585,87.70978494160151,57.97557941724195,0.6019105232577535,0.13017467920219153,0.12351624499102344,0.10203949016467885,0.03620093632058574,0.03014674195884013,0.12855732434931297
1992-06-02,0.13817180358122724,0.15167148588216728,0.18125783024896752,0.16383811466692014,0.1725279547905607,87.13593904073082,57.83934336966709,0.6005543591930005,0.1297242321895386,0.12352944575569683,0.10199383122939647,0.036025650790571954,0.02974334708295731,0.12855948100046674
1992-06-03,0.13706399216646784,0.15163708531972045,0.1813185876252994,0.16369369218871804,0.17242923405521024,87.12342849560433,57.84429023119384,0.5990063737445995,0.12941853540944337,0.12343485885851158,0.10200882442101454,0.03582035766307709,0.027436037653457822,0.12832431234661523
