,Rolling_average_correlation
2019-01-25,0.13841470334659542
2019-01-28,0.13872736991966889
2019-01-29,0.13903167549750442
2019-01-30,0.1382067960244022
2019-01-31,0.13722927925535924
2019-02-01,0.1381587118348297
2019-02-04,0.1383962758638721
2019-02-11,0.1382113257966928
2019-02-12,0.13997519716643717
2019-02-13,0.1397679372170036
2019-02-14,0.13988731455116474
2019-02-15,0.13969068738809873
2019-02-20,0.14039120412561637
2019-02-21,0.14015888416321215
2019-02-22,0.14000159761855704
2019-02-25,0.13959338224266502
2019-02-26,0.1390415930724803
2019-02-27,0.13898978703741505
2019-02-28,0.13831347408754835
2019-03-01,0.1380480093946758
2019-03-04,0.13819130978582544
2019-03-05,0.13887613002396995
2019-03-06,0.13902551831373222
2019-03-07,0.13977699773975574
2019-03-08,0.13990886880183664
2019-03-11,0.14077025612675406
2019-03-12,0.14119166265874886
2019-03-13,0.14106469188385065
2019-03-14,0.1409069935742382
2019-03-15,0.14115565805840083
2019-03-18,0.14147876822630726
2019-03-19,0.14117411772984603
2019-03-20,0.14104915813586946
2019-03-21,0.14077179733312759
2019-03-22,0.14266680703352475
2019-03-25,0.14342010066527977
2019-03-26,0.1438171506949931
2019-03-27,0.14366210917768057
2019-03-28,0.14397421166475577
2019-03-29,0.14448804691757094
2019-04-02,0.14455171792056498
2019-04-03,0.14496788128374144
2019-04-04,0.14524593026593116
2019-04-09,0.14602474419458675
2019-04-10,0.1460331020258685
2019-04-11,0.14627229478856396
2019-04-12,0.1470647236332886
2019-04-15,0.14605888238817488
2019-04-16,0.14618595580530744
2019-04-17,0.14693172753610928
2019-04-18,0.1472878294263819
2019-04-24,0.14267521064678448
2019-04-25,0.145293434332974
2019-04-26,0.14662174172980852
2019-04-29,0.14345864504699513
2019-04-30,0.14362992542781391
2019-05-03,0.14309280654242618
2019-05-06,0.14422445905743533
2019-05-07,0.14406859078076714
2019-05-08,0.14457122792346036
2019-05-09,0.1471394161836546
2019-05-10,0.14734447662704275
2019-05-15,0.14797140488894364
2019-05-16,0.14669785455569972
2019-05-17,0.14644551535143388
2019-05-20,0.14547651429677494
2019-05-21,0.1453521251647584
2019-05-22,0.14575787413678207
2019-05-23,0.14871713169861642
2019-05-24,0.1476979074294519
2019-05-29,0.14787412130571054
2019-06-03,0.14821992814502966
2019-06-04,0.14686855947146324
2019-06-05,0.14704104820942673
2019-06-06,0.14703622596306007
2019-06-12,0.14673562351991445
2019-06-13,0.14685217650159268
2019-06-14,0.14702475897966505
2019-06-17,0.14729592048318535
2019-06-18,0.14696701217221902
2019-06-19,0.1471493231095359
2019-06-20,0.14344641220295337
2019-06-25,0.1443403543028022
2019-06-26,0.14431798706466015
2019-06-27,0.14551428708462014
2019-06-28,0.14776060518137263
2019-07-03,0.14800899394493128
2019-07-08,0.1484980512405239
2019-07-09,0.14844176521338678
2019-07-10,0.14614823936048055
2019-07-11,0.14567604161902278
2019-07-12,0.14553698459403494
2019-07-15,0.14541804996398752
2019-07-16,0.14546747102691193
2019-07-17,0.14486943349325082
2019-07-18,0.14414085899230242
2019-07-19,0.1447569094885921
2019-07-22,0.1446317942624005
2019-07-23,0.1454139726321565
2019-07-24,0.14574379211192806
2019-07-25,0.1455960709421996
2019-07-26,0.14614991849308587
2019-07-29,0.14617806603164007
2019-07-30,0.14622343733360735
2019-07-31,0.1459173184852467
2019-08-05,0.1491158339858486
2019-08-06,0.1485569808130645
2019-08-07,0.14802863608584324
2019-08-08,0.1475838300740222
2019-08-09,0.14710732740120364
2019-08-12,0.14665176450004058
2019-08-13,0.1455795337523422
2019-08-14,0.14847046133076028
2019-08-15,0.1476960070907174
2019-08-16,0.1483710806232555
2019-08-19,0.14844081253904579
2019-08-20,0.1495102538797538
2019-08-21,0.15047310562281743
2019-08-22,0.15065102262102648
2019-08-23,0.1500517085892135
2019-08-26,0.14939455263997808
2019-08-27,0.14913143997763648
2019-08-28,0.14936812109263128
2019-08-29,0.14982347558792095
2019-08-30,0.14883905926296043
2019-09-04,0.15039086220058373
2019-09-05,0.1502696398942111
2019-09-06,0.15150750181595782
2019-09-09,0.15076898331791844
2019-09-10,0.15056358691908323
2019-09-11,0.148308329357973
2019-09-12,0.14842291100823374
2019-09-13,0.14702815680361733
2019-09-16,0.14379359415331883
2019-09-17,0.14390896953568652
2019-09-18,0.14418649832525338
2019-09-19,0.14362157895896818
2019-09-20,0.14344099787140246
2019-09-23,0.14238735534730437
2019-09-24,0.14239044759102643
2019-09-25,0.1433787492954383
2019-09-26,0.1424359564081195
2019-09-27,0.14245776528431928
2019-09-30,0.14228995304985084
2019-10-03,0.14213468074570815
2019-10-04,0.1422129688325336
2019-10-09,0.14217262551053644
2019-10-10,0.1435787850166593
2019-10-11,0.14533703725757743
2019-10-16,0.14497812552637154
2019-10-17,0.1446021128897308
2019-10-18,0.14503652053048796
2019-10-21,0.14505584429233528
2019-10-22,0.1453217825550895
2019-10-23,0.1453628869529235
2019-10-24,0.14576498828666581
2019-10-25,0.14570614217526692
2019-10-28,0.14522147874145888
2019-10-29,0.1450811460787447
2019-10-30,0.14490121469859052
2019-10-31,0.1429034840806462
2019-11-01,0.1417925023661248
2019-11-04,0.14243326703710474
2019-11-05,0.13888503246419262
2019-11-06,0.1387191154160625
2019-11-07,0.1383034801097347
2019-11-08,0.1386057458979677
2019-11-13,0.13866222216669985
2019-11-14,0.13892774227474483
2019-11-15,0.1395643373197746
2019-11-18,0.13910096156264184
2019-11-19,0.13814505030839905
2019-11-20,0.13774014523494219
2019-11-21,0.1376165336893232
2019-11-22,0.13583387719822365
2019-11-25,0.1355060846276286
2019-11-26,0.13593348621102874
2019-11-27,0.13473533800706924
2019-12-03,0.13517204615629924
2019-12-04,0.13545904574336215
2019-12-05,0.1358288573755333
2019-12-06,0.13574565141685907
2019-12-09,0.13624687673688762
2019-12-10,0.13630657083452716
2019-12-11,0.13635678364063905
2019-12-12,0.13708895022909584
2019-12-13,0.13700337293433645
2019-12-16,0.13704913182049547
2019-12-17,0.13694492251651122
2019-12-18,0.13744842219265008
2019-12-19,0.13773912255278886
2019-12-30,0.13671122599644112
2020-01-06,0.13690232055552465
2020-01-07,0.13560853994010585
2020-01-08,0.1360739776985227
2020-01-09,0.13726747492396488
2020-01-10,0.13734648802188457
2020-01-13,0.13639314654739976
2020-01-14,0.13644149397742222
2020-01-15,0.1371653555623869
2020-01-16,0.1342886164772328
2020-01-17,0.13435740901737894
2020-01-22,0.13488128736824365
2020-01-23,0.1353118080426442
2020-01-24,0.1352751322880478
2020-01-30,0.13747603189486265
2020-01-31,0.1389628169377926
2020-02-03,0.138873680367957
2020-02-04,0.14059837503532077
2020-02-05,0.14199734002862657
2020-02-06,0.14251443202680458
2020-02-07,0.14263514893119966
2020-02-10,0.14293085655516388
2020-02-11,0.13998416024330598
2020-02-12,0.1402168855327997
2020-02-13,0.14160812773181147
2020-02-14,0.14229023617873934
2020-02-19,0.14328322986592854
2020-02-20,0.1392043557581421
2020-02-25,0.14149845193439212
2020-02-26,0.14002354342666037
2020-02-27,0.14583849545685793
2020-02-28,0.16274989894439257
2020-03-03,0.15939800055640285
2020-03-04,0.15883435553337502
2020-03-05,0.1548866236136418
2020-03-06,0.16277897531502813
2020-03-09,0.23133469639952622
2020-03-10,0.22363058262184987
2020-03-11,0.2248173041432739
2020-03-12,0.25050796668983716
2020-03-13,0.24363320282923562
2020-03-16,0.24611012129450516
2020-03-17,0.2366070606957639
2020-03-18,0.238225344353171
2020-03-19,0.2238167502548984
2020-03-20,0.21454647540028546
2020-03-23,0.20939900349853224
2020-03-24,0.22389450834828079
2020-03-25,0.22603642793916257
2020-03-26,0.21902650283046718
2020-03-27,0.21755886839612334
2020-03-30,0.21572486204686742
2020-03-31,0.21472621426335745
2020-04-01,0.2148439598950728
2020-04-02,0.21417181865939522
2020-04-03,0.21293184027799283
2020-04-06,0.2132542952939296
2020-04-07,0.21181897116485007
2020-04-08,0.21093218845309472
2020-04-09,0.20873921738313875
2020-04-15,0.20951727799910158
2020-04-16,0.20842887810266966
2020-04-17,0.20679446976939528
2020-04-20,0.17946043123015964
2020-04-21,0.17385229611704578
2020-04-22,0.1747373331097773
2020-04-23,0.17464976040329336
2020-04-24,0.1744795748703563
2020-04-27,0.17411888555117255
2020-04-28,0.17325503457500263
2020-04-29,0.17329533187979998
2020-05-05,0.17336113209148413
2020-05-06,0.17332897705358669
2020-05-07,0.173192724281902
2020-05-08,0.17306709001734288
2020-05-11,0.17285518822911458
2020-05-12,0.17229298925368217
2020-05-13,0.1721428284922007
2020-05-14,0.17185258505561513
2020-05-15,0.17206480130879484
2020-05-18,0.17396697665263658
2020-05-19,0.1739719397833689
2020-05-20,0.17392439093070478
2020-05-27,0.17382061865162346
2020-05-28,0.1731612956401415
2020-05-29,0.1730836595038042
2020-06-03,0.17368153092853442
2020-06-04,0.17363808339300316
2020-06-05,0.17440930407155175
2020-06-08,0.17416987720120292
2020-06-09,0.17387480770484753
2020-06-10,0.17371830512296696
2020-06-11,0.17737041721745647
2020-06-12,0.1771844708871973
2020-06-15,0.17680420526739676
2020-06-16,0.1769573184485406
2020-06-17,0.1769412984498578
2020-06-18,0.1769527783615231
2020-06-19,0.17691049395033193
2020-06-22,0.1768078914771945
2020-06-23,0.1768349332595699
2020-06-24,0.1770260310328512
2020-06-29,0.176593360323141
2020-06-30,0.17653814450357835
2020-07-07,0.1765069538951252
2020-07-08,0.1762938278528484
2020-07-09,0.1764096935100156
2020-07-10,0.17594132731425732
2020-07-13,0.1760866751942861
2020-07-14,0.17596115054079647
2020-07-15,0.17601800350072308
2020-07-16,0.17589692490643444
2020-07-17,0.1757562235595651
2020-07-20,0.17588483395929339
2020-07-21,0.1757435402530284
2020-07-22,0.17523827246862939
2020-07-23,0.17511614012409424
2020-07-24,0.17477087425481122
2020-07-27,0.17454697683955553
2020-07-28,0.17452046274453548
2020-07-29,0.1745835052326296
2020-07-30,0.1742368617513332
2020-07-31,0.1738942624294833
2020-08-03,0.17381145681560398
2020-08-04,0.1737089068926809
2020-08-05,0.17379193746061516
2020-08-06,0.17376503836119253
2020-08-07,0.17355514397104485
2020-08-10,0.17349212406699455
2020-08-11,0.17166793302646516
2020-08-12,0.1717836371187223
2020-08-13,0.1715442360401786
2020-08-14,0.1718808997044436
2020-08-17,0.1718773132189833
2020-08-18,0.17178535734538175
2020-08-19,0.17111992495157644
2020-08-20,0.17131232595456453
2020-08-25,0.17117227172859392
2020-08-26,0.17115080800993268
2020-08-27,0.1709198303743459
2020-08-28,0.1709963978290227
2020-08-31,0.17098559615039743
2020-09-01,0.17141544349396282
2020-09-02,0.17086469316552616
2020-09-03,0.17114795129187257
2020-09-04,0.17092571736589293
2020-09-09,0.17072955983840055
2020-09-10,0.17069371859374502
2020-09-11,0.17075769018508394
2020-09-14,0.17075735935177633
2020-09-15,0.17074840833061053
2020-09-16,0.17100938048116265
2020-09-17,0.1712315764432065
2020-09-18,0.1712193570519007
2020-09-21,0.1727362162684645
2020-09-22,0.17279587072565403
2020-09-23,0.17280829267817244
2020-09-24,0.17273469341247594
2020-09-25,0.1727536817369087
2020-09-28,0.17294063459761425
2020-09-29,0.17287013150539493
2020-09-30,0.17276706414149479
2020-10-06,0.1725399476738156
2020-10-07,0.1726569529084081
2020-10-08,0.17261920459008126
2020-10-09,0.17235504521695083
2020-10-15,0.17214633498876403
2020-10-16,0.1721612723878759
2020-10-19,0.17219044084675592
2020-10-20,0.17239335621734883
2020-10-21,0.17193356002482293
2020-10-22,0.17206271249290572
2020-10-23,0.17277615618992187
2020-10-28,0.17309343510198452
2020-10-29,0.17314933342621466
2020-10-30,0.1726314295607782
2020-11-03,0.17282543539875403
2020-11-04,0.17197462602843713
2020-11-05,0.17153251265614225
2020-11-06,0.17150455790944505
2020-11-09,0.17174272578802066
2020-11-10,0.17200415104165134
2020-11-13,0.17210925614330436
2020-11-16,0.1722764185108023
2020-11-17,0.1722531770179403
2020-11-18,0.1723156295065141
2020-11-19,0.17231562667528233
2020-11-20,0.17250524943853776
2020-11-23,0.17246125932659098
2020-11-24,0.17238462231078777
2020-11-25,0.17263807796011624
2020-11-30,0.17240455384997233
2020-12-01,0.17263994872632824
2020-12-02,0.17308849969912488
2020-12-03,0.17294659854663963
2020-12-04,0.17308743120515097
2020-12-07,0.17303227302822083
2020-12-08,0.1730999992462028
2020-12-09,0.1731462558921732
2020-12-10,0.17311819121670177
2020-12-11,0.17313982058919983
2020-12-14,0.1736187667175317
2020-12-15,0.17359259513299644
2020-12-16,0.1739069258270765
2020-12-17,0.1741970651158657
2020-12-18,0.17440733899874467
2020-12-21,0.17452218054931418
2020-12-22,0.1742672852790756
2020-12-23,0.1742452894120771
2020-12-29,0.17371959646393131
2020-12-30,0.17350972025841924
2021-01-05,0.17339289919710912
2021-01-06,0.17306187875040782
2021-01-07,0.17304642571350606
2021-01-08,0.17249673414556102
2021-01-11,0.17242453155691329
2021-01-12,0.17227531043646754
2021-01-13,0.17216889601471638
2021-01-14,0.1720327938927351
2021-01-15,0.1720145090391892
2021-01-20,0.17209810275924695
2021-01-21,0.17230054748167262
2021-01-22,0.1721699979863699
2021-01-25,0.17152118701806815
2021-01-26,0.17144258728642872
2021-01-27,0.1714552535324244
2021-01-28,0.17137719137439336
2021-01-29,0.17082446258214729
2021-02-02,0.17058046935757096
2021-02-03,0.17057546379846236
2021-02-04,0.17013701819831975
2021-02-05,0.17011058125049708
2021-02-08,0.17032097923384867
2021-02-09,0.17021452649147004
2021-02-10,0.17015672143239002
2021-02-11,0.17014252808536356
2021-02-17,0.17002491617945853
2021-02-18,0.1698661235372008
2021-02-19,0.16982367638571155
2021-02-22,0.1696931930477121
2021-02-23,0.1697661421697564
2021-02-24,0.16891597192734534
2021-02-25,0.167990921797022
2021-02-26,0.1685705594516302
2021-03-02,0.1684102337686666
2021-03-03,0.16802656691143977
2021-03-04,0.16706358464544127
2021-03-05,0.1673045567385413
2021-03-08,0.16631819303760986
2021-03-09,0.1661138669804293
2021-03-10,0.16627584880404453
2021-03-11,0.166002396011628
2021-03-12,0.16571268246843798
2021-03-15,0.16578169031682127
2021-03-16,0.16571221380387177
2021-03-17,0.16603828188545225
2021-03-18,0.16573213116994806
2021-03-19,0.16569646254179254
2021-03-22,0.16563723562562024
2021-03-23,0.165446572104645
2021-03-24,0.16523452020778787
2021-03-25,0.1651388484155626
2021-03-26,0.1655933900762204
2021-03-29,0.1655954129144765
2021-03-30,0.16516589085216804
2021-03-31,0.1652813122230342
2021-04-01,0.1650040691876553
2021-04-08,0.1645796994926968
2021-04-09,0.16442514537051164
2021-04-12,0.16432890706581077
2021-04-13,0.163979169633035
2021-04-14,0.16407216569368857
2021-04-15,0.16392245962383556
2021-04-16,0.16391946800825
2021-04-19,0.16383362560103631
2021-04-20,0.16375558051534986
2021-04-21,0.16346465663842621
2021-04-22,0.16341849679821419
2021-04-23,0.16319328780639006
2021-04-26,0.16336364340253734
2021-04-27,0.16284309491989146
2021-04-28,0.16293672043868032
2021-04-29,0.16187238881216395
2021-04-30,0.15771230970419503
2021-05-03,0.15894855310978265
2021-05-04,0.15899642024619903
2021-05-05,0.15945511309777735
2021-05-06,0.15767200331622064
2021-05-07,0.13421559437806638
2021-05-10,0.13519703782998363
2021-05-11,0.13440418239679813
2021-05-12,0.1152805903189481
2021-05-17,0.1143932735820243
2021-05-18,0.10427049362582412
2021-05-26,0.10724427785557818
2021-05-27,0.10586506714175291
2021-05-28,0.11270752688289551
2021-06-02,0.11981862104016798
2021-06-03,0.1196686495456918
2021-06-04,0.10007971243571817
2021-06-07,0.09277722825150156
2021-06-08,0.09704906456350511
2021-06-09,0.0973425607894416
2021-06-10,0.09799056781602582
2021-06-11,0.0989792388958338
2021-06-16,0.09567877392376639
2021-06-17,0.09470750963288362
2021-06-18,0.09501276480031226
2021-06-21,0.08917388017367395
2021-06-22,0.08802384404949122
2021-06-23,0.08832977138439758
2021-06-24,0.08951953233508894
2021-06-25,0.08682375286002661
2021-06-28,0.08685549423085703
2021-06-29,0.08747450734620943
2021-06-30,0.0838290140390607
2021-07-07,0.11099203612736933
2021-07-08,0.11231420700057135
2021-07-09,0.11356575007413286
2021-07-12,0.11408013110932039
2021-07-13,0.12038894234688922
2021-07-14,0.12112720845695388
2021-07-15,0.12155451670910562
2021-07-16,0.1220865306680618
2021-07-19,0.12698000668709308
2021-07-20,0.12722543900169403
2021-07-21,0.1272215567133284
2021-07-22,0.12735599593196179
2021-07-23,0.12822603741837882
2021-07-26,0.12781861929087318
2021-07-27,0.13147041966199452
2021-07-28,0.1315654749943038
2021-07-29,0.12478351187589147
2021-07-30,0.12466703120858333
2021-08-03,0.12418215063840249
2021-08-04,0.1246938406934689
2021-08-05,0.1249991875812979
2021-08-06,0.12538554289274342
2021-08-09,0.1219054116253634
2021-08-10,0.12228244707243524
2021-08-11,0.11697143288907677
2021-08-12,0.11737113063461228
2021-08-13,0.11772769110526535
2021-08-16,0.11794398266569629
2021-08-17,0.10164440603685604
2021-08-18,0.10172927678446812
2021-08-19,0.10361792367240874
2021-08-20,0.09901636049902819
2021-08-23,0.10038665169782209
2021-08-24,0.10062482270190677
2021-08-25,0.1007470232023918
2021-08-26,0.10102315638006408
2021-08-27,0.1006339006389169
2021-08-30,0.09761263594640995
2021-08-31,0.09823983310482881
2021-09-01,0.09834258478316936
2021-09-02,0.09826970389230275
2021-09-03,0.09855558209157549
2021-09-08,0.09849299250221319
2021-09-09,0.1002155766234201
2021-09-10,0.09997372782081453
2021-09-13,0.10034634783644268
2021-09-14,0.09964796349144656
2021-09-15,0.09907375978418216
2021-09-16,0.09890274981895247
2021-09-17,0.09820168358862956
2021-09-20,0.10211403023060947
2021-09-21,0.10265074197595868
2021-09-24,0.10263009790687516
2021-09-27,0.10238833885662266
2021-09-28,0.10218545113895768
2021-09-29,0.10180866367537487
2021-09-30,0.10197686970215226
2021-10-05,0.10175288537410937
2021-10-06,0.10247205515464086
2021-10-07,0.10309620110901631
2021-10-08,0.10336835006711012
2021-10-18,0.10287278244813393
2021-10-19,0.10330135327428144
2021-10-20,0.10346197892136191
2021-10-21,0.10351061505352277
2021-10-22,0.10467369980853768
2021-10-25,0.1041794821832801
2021-10-26,0.10449501647714764
2021-10-27,0.1044368612068255
2021-10-28,0.10451130990070003
2021-10-29,0.10438154289944576
2021-11-02,0.10472951037087509
2021-11-03,0.1034849635402071
2021-11-04,0.10284308962507288
2021-11-05,0.10183362221394196
2021-11-08,0.10201702489233222
2021-11-09,0.10229686984489705
2021-11-10,0.10171402025908
2021-11-15,0.10143654233119355
2021-11-16,0.10268634679120822
2021-11-17,0.10197493973769715
2021-11-18,0.10117221317320092
2021-11-19,0.10208230278217482
2021-11-22,0.10186847319103429
2021-11-23,0.10096706993683827
2021-11-24,0.10089187517794751
2021-11-29,0.10054978500514036
2021-11-30,0.10254201159238684
2021-12-01,0.10119519428044794
2021-12-02,0.10067583636215427
2021-12-03,0.09379557660331538
2021-12-06,0.09447450090858928
2021-12-07,0.09775142191473543
2021-12-08,0.09764228649438562
2021-12-09,0.0979486603806035
2021-12-10,0.0968988392337833
2021-12-13,0.09733718881809393
2021-12-14,0.09833010960468264
2021-12-15,0.09924430518581914
2021-12-16,0.09888326729806227
2021-12-17,0.09967552410931652
2021-12-20,0.10116332734897648
2021-12-21,0.10274325737736077
2021-12-22,0.10369323004048027
2021-12-23,0.10473914572848055
2021-12-29,0.10445812925409927
2021-12-30,0.10493060737265274
2022-01-04,0.10484282310336746
2022-01-05,0.10421310956818924
2022-01-06,0.09730383666989213
2022-01-07,0.09699492782345692
2022-01-10,0.09675711150074359
2022-01-11,0.09538012524859121
2022-01-12,0.09389463548604454
2022-01-13,0.09388728027620953
2022-01-14,0.09395906885597194
2022-01-19,0.08517233283981514
2022-01-20,0.08484982984892067
2022-01-25,0.08478353835559507
2022-01-26,0.08382429139056526
2022-01-27,0.0825294600804057
2022-01-28,0.08159023218090378
2022-01-31,0.08318805160095193
2022-02-07,0.08304303803877836
2022-02-08,0.08300466214242988
2022-02-09,0.08321513509377729
2022-02-10,0.0817022414167365
2022-02-11,0.08166652508875125
2022-02-14,0.08179196652724288
2022-02-15,0.0812884823375695
2022-02-16,0.0815477730501358
2022-02-17,0.08190019990821056
2022-02-18,0.08305043543681591
2022-02-23,0.08294362450360508
2022-02-24,0.0857142259213232
2022-02-25,0.0884700191055254
2022-02-28,0.0879001719155563
2022-03-01,0.0849174749436596
2022-03-02,0.08478924281853069
2022-03-03,0.08457031545712351
2022-03-04,0.08696460919669083
2022-03-07,0.08541118156034445
2022-03-08,0.08323437188021153
2022-03-09,0.07834032980489256
2022-03-10,0.07691096079163931
2022-03-11,0.07603871195281466
2022-03-14,0.07242534271865472
2022-03-15,0.07236237070056353
2022-03-16,0.08297580164182249
2022-03-17,0.08674486929262587
2022-03-18,0.08727676256012605
2022-03-21,0.08697518025129422
2022-03-22,0.0875217533150136
2022-03-23,0.08707542300619639
2022-03-24,0.08740752154073436
2022-03-25,0.08687873617786081
2022-03-28,0.08581226191631657
2022-03-29,0.08606469963776804
2022-03-30,0.0849545021923152
2022-03-31,0.08771687019535854
2022-04-01,0.08783447248860167
2022-04-04,0.08761079759520038
2022-04-07,0.08769245219806605
2022-04-08,0.08777175803467066
2022-04-11,0.08630595974375484
2022-04-12,0.08546429171009602
2022-04-13,0.08603701088738916
2022-04-14,0.08610374094643576
2022-04-20,0.08510349634586718
2022-04-21,0.08471773313421863
2022-04-22,0.08599450015826238
2022-04-25,0.09099732737894377
2022-04-26,0.09086975354086785
2022-04-27,0.09044592794824381
2022-04-28,0.09190051986711743
2022-04-29,0.08967963961535752
2022-05-04,0.08839762296212295
2022-05-05,0.08776954565570408
2022-05-06,0.0871984319275156
2022-05-11,0.08367400666902129
2022-05-12,0.08793893251921983
2022-05-13,0.09082912959250847
2022-05-16,0.09152468704939778
2022-05-17,0.09254418878374931
2022-05-18,0.09787224656082562
2022-05-19,0.09900144740712431
2022-05-20,0.09873881238711324
2022-05-23,0.09850693871073157
2022-05-24,0.09912916874440274
2022-05-25,0.0986448728487026
2022-06-01,0.09798864669141813
2022-06-02,0.09823252095550751
2022-06-08,0.09876416898690739
2022-06-09,0.09911975451306418
2022-06-10,0.09833401872059866
2022-06-13,0.10046878374221453
2022-06-14,0.09976958812492209
2022-06-15,0.09783797783422021
2022-06-16,0.10058659545620509
2022-06-17,0.09945989003074725
2022-06-22,0.10082941618552539
2022-06-23,0.1012934824078659
2022-06-24,0.10285828925032822
2022-06-27,0.10361887967726019
2022-06-28,0.10310654212040564
2022-06-29,0.10409100707842137
2022-06-30,0.10591078817723519
2022-07-06,0.10481711465577953
2022-07-07,0.1065820903742029
2022-07-08,0.10710992735183263
2022-07-11,0.10670534833616196
2022-07-12,0.107385351265232
2022-07-13,0.10740534296713924
2022-07-14,0.10711598249572625
2022-07-15,0.10625326183783315
2022-07-18,0.10756932513615866
2022-07-19,0.10768593854318438
2022-07-20,0.10710194809914203
2022-07-21,0.10627344617840079
2022-07-22,0.10569789001056833
2022-07-25,0.10579649647943157
2022-07-26,0.10608152204497409
2022-07-27,0.10638647315899116
2022-07-28,0.10503090351217828
2022-07-29,0.10452033408974148
2022-08-03,0.104644395753704
2022-08-04,0.10422809717219064
2022-08-05,0.10404053623118108
2022-08-08,0.10358849748701426
2022-08-09,0.10393740524910564
2022-08-10,0.10281175364109166
2022-08-11,0.10322876436182796
2022-08-12,0.10286931634674648
2022-08-15,0.10274411706728889
2022-08-16,0.10272098756786835
2022-08-17,0.10235694442929522
2022-08-18,0.10215679179189628
2022-08-19,0.10152068530364658
2022-08-22,0.10168783722157629
2022-08-23,0.10141375268436825
2022-08-24,0.10157492151691228
2022-08-25,0.10137414015307913
2022-08-26,0.10067244820157
2022-08-29,0.10005213492644305
2022-08-30,0.09991221200592307
2022-08-31,0.09964382661009155
2022-09-01,0.10087694294713068
2022-09-02,0.10028117570160223
2022-09-07,0.09938551636762684
2022-09-08,0.09928054089537602
2022-09-09,0.09896183990244593
2022-09-14,0.09940373225788632
2022-09-15,0.09954777201227537
2022-09-16,0.09844699449066967
2022-09-19,0.0979851057681721
2022-09-20,0.09736880242749459
2022-09-21,0.09733588855653487
2022-09-22,0.09703528336223628
2022-09-23,0.09960705287476415
2022-09-26,0.09841989480980469
2022-09-27,0.09577540257848967
2022-09-28,0.09395264093948778
2022-09-29,0.09333392738579781
2022-09-30,0.0932007230962639
2022-10-03,0.09295623246909462
2022-10-06,0.09287591394294117
2022-10-07,0.09216805807000211
2022-10-12,0.09212042117684428
2022-10-13,0.09134507319162148
2022-10-14,0.09063452463754917
2022-10-17,0.09053133775206863
2022-10-18,0.09089903790944893
2022-10-19,0.09035513413434629
2022-10-20,0.09043006316135035
2022-10-25,0.08968330946575044
2022-10-26,0.08888348392479989
2022-10-27,0.08818279517671973
2022-10-28,0.08746965937740868
2022-10-31,0.0874058889446417
2022-11-01,0.08697699413404514
2022-11-02,0.08649765971061044
2022-11-03,0.08649376512739283
2022-11-04,0.08735430897620929
2022-11-07,0.08742418340567945
2022-11-08,0.08633684713110315
2022-11-09,0.08685128224883999
2022-11-10,0.08201922371631509
2022-11-15,0.08231135358052273
2022-11-16,0.08227905740549107
2022-11-17,0.0821356753460916
2022-11-18,0.08210811609674432
2022-11-21,0.08179759907678893
2022-11-22,0.08153623366264924
2022-11-23,0.08125374762514108
2022-11-28,0.08148531018170503
2022-11-29,0.08038165225847543
2022-11-30,0.08078839503304558
2022-12-01,0.08006331450239892
2022-12-02,0.0801032182417619
2022-12-05,0.07947020595962445
2022-12-06,0.0800908371585213
2022-12-07,0.08017368893505349
2022-12-08,0.07884068867512722
2022-12-09,0.07885915192442888
2022-12-12,0.07859933904614616
2022-12-13,0.07851287245694792
2022-12-14,0.07861564574523866
2022-12-15,0.0784878146344739
2022-12-16,0.07855407227396778
2022-12-19,0.07838219959888339
2022-12-20,0.07839568761233014
2022-12-21,0.0785047247156234
2022-12-22,0.07801654596995455
2022-12-23,0.07807138099124507
2022-12-29,0.07774598854027978
2022-12-30,0.07734260130952417
2023-01-04,0.0772422341951216
2023-01-05,0.07700528663151014
2023-01-06,0.07633244552504989
2023-01-09,0.07677622786832626
2023-01-10,0.07667791580323789
2023-01-11,0.07723268408509557
2023-01-12,0.07697849340122978
2023-01-13,0.07697778418881261
2023-01-18,0.0769556494472227
2023-01-19,0.07678681083887363
2023-01-20,0.07792700758755573
2023-01-27,0.07785091063754788
2023-01-30,0.07773084647316567
2023-01-31,0.07791670953678036
2023-02-01,0.07753760940901676
2023-02-02,0.07638598245223595
2023-02-03,0.07561801948233615
2023-02-06,0.07515850796450721
2023-02-07,0.07460788526116452
2023-02-08,0.07465015403164549
2023-02-09,0.074631114900342
2023-02-10,0.0745537644158215
2023-02-13,0.07472734469349032
2023-02-14,0.07402217716450225
2023-02-15,0.07418732781391953
2023-02-16,0.07436013100544518
2023-02-17,0.07451091023814332
2023-02-22,0.07426578403970574
2023-02-23,0.07272101878719937
2023-02-24,0.07256048655931699
2023-02-27,0.07249106172424258
2023-02-28,0.07247687680691473
2023-03-01,0.07218350771023248
2023-03-02,0.07173373002791397
2023-03-03,0.07184266538501373
2023-03-06,0.07184968731580148
2023-03-07,0.07199721706769498
2023-03-08,0.07147686598836596
2023-03-09,0.07105726558284532
2023-03-10,0.07168464617256107
2023-03-13,0.07151770413457857
2023-03-14,0.0710423685511146
2023-03-15,0.07257139851569862
2023-03-16,0.07300175847754727
2023-03-17,0.07244566357512737
2023-03-20,0.07222144927558281
2023-03-21,0.073457337531437
2023-03-22,0.07344235141325828
2023-03-23,0.07252976730611643
2023-03-24,0.07326216112189243
2023-03-27,0.07288166092005781
2023-03-28,0.0732847879294592
